id,name,name_eng,category,volume,alcohol,price,brand,nation,distillery,local_full_path,eng_category,alcohol_group,region
60200334,더 오리지널 골드바 위스키,The Original Gold Bar Whiskey,Blended,750,40,105000,Gold Bar,미국,,photos/60200334_1.webp,Other,40–43,
60200335,티토스 보드카,Tito's Vodka,Vodka,750,40,37300,,미국,,photos/60200335_1.webp,Other,40–43,
60200336,타운 브랜치 7년 켄터키 싱글몰트 위스키,Town Branch 7yo Kentucky Single Malt Whiskey,SM_43_46,750,43.5,91500,Town Branch,미국,Lexington Brewing & Distilling,photos/60200336_1.webp,Other,43–46,켄터키
60200337,타운 브랜치 싱글 배럴 리저브 CS,Town Branch Single Barrel Reserve CS,SM_G46,750,54,134000,Town Branch,미국,Lexington Brewing & Distilling,photos/60200337_1.webp,Other,46+,켄터키
60200338,UV 블루 라즈베리 보드카,UV Blue Raspberry Vodka,Vodka,750,30,25000,,미국,,photos/60200338_1.webp,Other,<40,
60200339,UV 케이크 보드카,UV Cake Vodka,Vodka,750,30,15000,,미국,,photos/60200339_1.webp,Other,<40,
60200340,UV 체리 보드카,UV Cherry Vodka,Vodka,750,30,23000,,미국,,photos/60200340_1.webp,Other,<40,
60200341,버지니아 C&C 아메리칸 싱글몰트,Virginia Courage&Conviction American Single Malt,SM_43_46,750,46,80000,Virginia Courage&Conviction,미국,Virginia,photos/60200341_1.webp,Other,46+,버지니아
60200342,버지니아 C&C 버번 캐스크,Virginia Courage&Conviction Bourbon Cask,SM_43_46,750,46,80000,Virginia Courage&Conviction,미국,Virginia,photos/60200342_1.webp,Other,46+,버지니아
60200343,버지니아 C&C 버번 캐스크 CS,Virginia Courage&Conviction Bourbon Cask CS,SM_G46,750,59,283000,Virginia Courage&Conviction,미국,Virginia,photos/60200343_1.webp,Other,46+,버지니아
60200344,버지니아 C&C 뀌베 캐스크,Virginia Courage&Conviction Cuvee Cask,SM_43_46,750,46,98900,Virginia Courage&Conviction,미국,Virginia,photos/60200344_1.webp,Other,46+,버지니아
60200345,버지니아 C&C 뀌베 캐스크 CS,Virginia Courage&Conviction Cuvee Cask CS,SM_G46,750,59,283000,Virginia Courage&Conviction,미국,Virginia,photos/60200345_1.webp,Other,46+,버지니아
60200346,버지니아 C&C 셰리 캐스크,Virginia Courage&Conviction Sherry Cask,SM_43_46,750,46,80000,Virginia Courage&Conviction,미국,Virginia,photos/60200346_1.webp,Other,46+,버지니아
60200347,버지니아 C&C 셰리 캐스크 CS,Virginia Courage&Conviction Sherry Cask CS,SM_G46,750,59,283000,Virginia Courage&Conviction,미국,Virginia,photos/60200347_1.webp,Other,46+,버지니아
60200348,버지니아-하이랜드 포트 캐스크 피니시 위스키,Virginia-HIghland Whisky Port Cask Finished,Blended,750,46,120000,,미국,,photos/60200348_1.webp,Other,46+,
60200349,와티분 앤 선즈 11년,Wattie Boone & Sons 11yo,Bourbon,750,47.35,417000,,미국,,photos/60200349_1.webp,Other,46+,
60200350,웨스트워드 아메리칸 싱글몰트,Westward American Single Malt,SM_43_46,700,45,160000,Westward,미국,Westward,photos/60200350_1.webp,Other,43–46,오리건
60200351,웨스트워드 아메리칸 싱글몰트 CS,Westward American Single Malt CS,SM_G46,750,62.5,186000,Westward,미국,Westward,photos/60200351_1.webp,Other,46+,오리건
60200352,웨스트워드 아메리칸 싱글몰트 피노 누아 캐스크,Westward American Single Malt Pinot Noir Cask,SM_43_46,750,45,184000,Westward,미국,Westward,photos/60200352_1.webp,Other,43–46,오리건
60200353,웨스트워드 아메리칸 싱글몰트 스타우트 캐스크,Westward American Single Malt Stout Cask,SM_43_46,700,46,158000,Westward,미국,Westward,photos/60200353_1.webp,Other,46+,오리건
60200355,와일드 터키 아메리칸 허니,Wild Turkey American Honey,Liqueur,750,35.5,28000,Wild Turkey,미국,Wild Turkey,photos/60200355_1.webp,Other,<40,켄터키
60200356,우드포드 리저브 스트레이트 몰트,Woodford Reserve Straight Malt,SM_43_46,750,45.2,140000,Woodford,미국,Woodford Reserve,photos/60200356_1.webp,Other,43–46,켄터키
60200357,옐로우 로즈 프리미엄 아메리칸 위스키,Yellow Rose Premium American Whiskey,Blended,750,40,30000,Yellow Rose,미국,Yellow Rose,photos/60200357_2.png,Other,40–43,텍사스
60300640,압생트 55,Absente 55 Degree,Liqueur,700,55,75000,,프랑스,,photos/60300640_1.webp,Other,46+,
60300641,베네딕틴 돔,Benedictine D.O.M,Liqueur,750,40,68000,,프랑스,,photos/60300641_1.webp,Other,40–43,
60300642,베네딕틴 돔 1L,Benedictine D.O.M 1L,Liqueur,1000,40,89000,,프랑스,,photos/60300642_1.webp,Other,40–43,
60300643,샤르트뢰즈 그린,Chartreuse Green,Liqueur,700,55,83000,,프랑스,,photos/60300643_1.webp,Other,46+,
60300644,샤르트뢰즈 옐로우,Chartreuse Yellow,Liqueur,700,40,174000,,프랑스,,photos/60300644_1.webp,Other,40–43,
60300645,시락 레드베리,Ciroc Red Berry,Vodka,700,37.5,69000,,프랑스,,photos/60300645_1.webp,Other,<40,
60300646,시락 보드카,Ciroc Vodka,Vodka,750,40,72000,,프랑스,,photos/60300646_1.webp,Other,40–43,
60300647,시타델 오리지널,Citadelle Original,Gin,700,44,52000,,프랑스,,photos/60300647_1.webp,Other,43–46,
60300648,코앵트로,Cointreau,Liqueur,700,40,34000,,프랑스,,photos/60300648_1.webp,Other,40–43,
60300649,디스틸러리 드 파리 벨 에어 진,Distillerie De Paris Bel Air Gin,Gin,500,43,85000,,프랑스,,photos/60300649_1.webp,Other,43–46,
60300650,페어 주니퍼 진 500ml,Fair Juniper Gin 500ml,Gin,500,42,33000,Fair,프랑스,,photos/60300650_1.webp,Other,40–43,
60300651,페어 퀴노아 보드카,Fair Quinoa Vodka,Vodka,750,40,32500,Fair,프랑스,,photos/60300651_1.webp,Other,40–43,
60300652,포에버 보드카,Forever Vodka,Vodka,700,40,17000,,프랑스,,photos/60300652_1.webp,Other,40–43,
60300653,지바인 플로레종,G'vine Floraison,Gin,700,40,118000,,프랑스,,photos/60300653_1.webp,Other,40–43,
60300654,지바인 누아종,G'vine Nouaison,Gin,700,43.9,130000,,프랑스,,photos/60300654_1.webp,Other,43–46,
60300655,지파드 아마레또,Giffard Amaretto,Liqueur,700,25,29900,Giffard,프랑스,,photos/60300655_1.webp,Other,<40,
60300656,지파드 블루 큐라소,Giffard Blue Curaçao,Liqueur,700,25,26900,Giffard,프랑스,,photos/60300656_1.webp,Other,<40,
60300657,지파드 크림 드 바나나,Giffard Crème de Banane,Liqueur,700,25,26900,Giffard,프랑스,,photos/60300657_1.webp,Other,<40,
60300658,지파드 크림 드 카카오 화이트,Giffard Crème de Cacao white,Liqueur,700,25,29900,Giffard,프랑스,,photos/60300658_1.webp,Other,<40,
60300659,지파드 멘트 파스틸,Giffard Menthe-Pastille,Liqueur,700,24,38000,Giffard,프랑스,,photos/60300659_1.webp,Other,<40,
60300660,지파드 파르페아모르,Giffard Parfait Amour,Liqueur,700,25,26900,Giffard,프랑스,,photos/60300660_1.webp,Other,<40,
60300661,지파드 프리미엄 애프리콧 루씨용,Giffard Premium Abricot du Roussillon,Liqueur,700,25,38900,Giffard,프랑스,,photos/60300661_1.webp,Other,<40,
60300662,지파드 프리미엄 브라질 바나나,Giffard Premium Banane du Bresil,Liqueur,700,25,38000,Giffard,프랑스,,photos/60300662_1.webp,Other,<40,
60300663,지파드 프리미엄 카페 두 온두라스,Giffard Premium Café du Honduras,Liqueur,700,25,64900,Giffard,프랑스,,photos/60300663_1.webp,Other,<40,
60300664,지파드 프리미엄 인도 진저,Giffard Premium Ginger of the Indies,Liqueur,700,25,38900,Giffard,프랑스,,photos/60300664_1.webp,Other,<40,
60300665,지파드 프리미엄 피망 데스플레뜨,Giffard Premium Piment d'Espelette,Liqueur,700,40,52900,Giffard,프랑스,,photos/60300665_1.webp,Other,40–43,
60300666,지파드 트리플 섹,Giffard Triple Sec,Liqueur,700,25,26900,Giffard,프랑스,,photos/60300666_1.webp,Other,<40,
60300667,그랑 마르니에,Grand Marnier,Liqueur,700,40,48000,,프랑스,,photos/60300667_1.webp,Other,40–43,
60300668,그랑 마르니에 1L,Grand Marnier 1L,Liqueur,1000,40,53000,,프랑스,,photos/60300668_1.webp,Other,40–43,
60300669,그레이 구스,Grey Goose Vodka,Gin,700,40,50900,Grey Goose,프랑스,,photos/60300669_1.webp,Other,40–43,
60300670,그레이 구스 보드카 시트론,Grey Goose Vodka Le Citron,Vodka,750,40,50900,Grey Goose,프랑스,,photos/60300670_1.webp,Other,40–43,
60300671,그레이 구스 보드카 오렌지,Grey Goose Vodka Orange,Vodka,750,40,50900,Grey Goose,프랑스,,photos/60300671_1.webp,Other,40–43,
60300672,그레이 구스 보드카 페어,Grey Goose Vodka Pear,Vodka,750,40,39500,Grey Goose,프랑스,,photos/60300672_1.webp,Other,40–43,
60300673,그레이 구스 보드카 VX,Grey Goose Vodka VX,Vodka,750,40,195000,Grey Goose,프랑스,,photos/60300673_1.webp,Other,40–43,
60300674,하우스 픽 진,House's Pick Gin,Gin,700,37.5,14000,House's Pick,프랑스,,photos/60300674_1.webp,Other,<40,
60300675,하우스 픽 럼,House's Pick Rum,Rum,700,37.5,14000,House's Pick,프랑스,,photos/60300675_1.webp,Other,<40,
60300676,하우스 픽 보드카,House's Pick Vodka,Vodka,700,37.5,14900,House's Pick,프랑스,,photos/60300676_1.webp,Other,<40,
60300677,호세 고메즈 골드 데킬라,Jose Gomez Gold Tequila,Tequila,700,40,21900,,프랑스,,photos/60300677_1.webp,Other,40–43,
60300678,킹스턴 드라이 진,Kingston Dry Gin,Gin,700,37.5,16500,,프랑스,,photos/60300678_1.webp,Other,<40,
60300679,키프린스키 보드카,Kiprinski Vodka,Vodka,700,37.5,15000,,프랑스,,photos/60300679_1.webp,Other,<40,
60300680,르 진,Le Gin,Gin,700,42,75000,Le Gin,프랑스,,photos/60300680_1.webp,Other,40–43,
60300681,르 진 깔바도스 캐스크 피니시,Le Gin Calvados Cask Finish,Gin,700,42,103000,Le Gin,프랑스,,photos/60300681_1.webp,Other,40–43,
60300682,르 진 카르미나,Le Gin Carmina,Gin,700,42,80000,Le Gin,프랑스,,photos/60300682_1.webp,Other,40–43,
60300683,르 진 피라,Le Gin Pira,Gin,700,42,79000,Le Gin,프랑스,,photos/60300683_1.webp,Other,40–43,
60300684,마리브리자드 아마레또,Marie Brizard Amaretto,Liqueur,700,23,22500,Marie Brizard,프랑스,,photos/60300684_1.webp,Other,<40,
60300685,마리브리자드 에프리코트,Marie Brizard Apry,Liqueur,700,20.5,19000,Marie Brizard,프랑스,,photos/60300685_1.webp,Other,<40,
60300686,마리브리자드 블루큐라소,Marie Brizard Blue Curaçao,Liqueur,700,23,22500,Marie Brizard,프랑스,,photos/60300686_1.webp,Other,<40,
60300687,마리브리자드 카카오 브라운,Marie Brizard Brown Cocoa,Liqueur,700,20,21000,Marie Brizard,프랑스,,photos/60300687_1.webp,Other,<40,
60300688,마리브리자드 파이니스 오렌지,Marie Brizard Finesse Orange,Liqueur,700,40,19000,Marie Brizard,프랑스,,photos/60300688_1.webp,Other,40–43,
60300689,마리브리자드 졸리체리,Marie Brizard Jolie Cherry,Liqueur,700,24,19000,Marie Brizard,프랑스,,photos/60300689_1.webp,Other,<40,
60300690,마리브리자드 파르페아모르,Marie Brizard Parfait Amour,Liqueur,700,25,22000,Marie Brizard,프랑스,,photos/60300690_1.webp,Other,<40,
60300691,마리브리자드 트리플 섹,Marie Brizard Triple Sec,Liqueur,700,39,22500,Marie Brizard,프랑스,,photos/60300691_1.webp,Other,<40,
60300692,마리브리자드 바이올렛,Marie Brizard Violette,Liqueur,500,30,23000,Marie Brizard,프랑스,,photos/60300692_1.webp,Other,<40,
60300693,마리브리자드 화이트 코코아,Marie Brizard White Cocoa,Liqueur,700,25,21000,Marie Brizard,프랑스,,photos/60300693_1.webp,Other,<40,
60300695,네그리타 다크 럼 1L,Negrita Dark Rum 1L,Rum,1000,37.5,40000,,프랑스,,photos/60300695_1.webp,Other,<40,
60300696,노르민디아 진,Normindia Gin,Gin,700,41.4,90000,,프랑스,,photos/60300696_1.webp,Other,40–43,
60300697,올드 닉 다크 럼,Old Nick Dark Rum,Rum,700,37.5,17000,Old Nick,프랑스,,photos/60300697_1.webp,Other,<40,
60300698,올드닉 골드럼,Old Nick Gold Rum,Rum,700,37.5,18000,Old Nick,프랑스,,photos/60300698_1.webp,Other,<40,
60300699,올드 닉 화이트 럼,Old Nick White Rum,Rum,700,37.5,14500,Old Nick,프랑스,,photos/60300699_1.webp,Other,<40,
60300700,폴 루비에르 디종 카카오,Paul Rouviere Dijon Cacao,Liqueur,700,21,44000,,프랑스,,photos/60300700_1.webp,Other,<40,
60300701,폴 루비에르 디종 바닐라 1L,Paul Rouviere Dijon Vanille 1L,Liqueur,1000,35,95000,,프랑스,,photos/60300701_1.webp,Other,<40,
60300702,플랜테이션 아일 오브 피지,Plantation Isle of Fiji,Rum,700,40,60000,Plantation,프랑스,,photos/60300702_1.webp,Other,40–43,
60300703,리카 파스티스,Ricard Pastis,Liqueur,700,45,37000,,프랑스,,photos/60300703_1.webp,Other,43–46,
60300704,로드닉스 압생트 클래식,Rodnik's Absinthe Classic,Liqueur,700,70,44000,,프랑스,,photos/60300704_1.webp,Other,46+,
60300705,산타나 데킬라 골드,Santana Tequila Gold,Tequila,700,40,24000,,프랑스,,photos/60300705_1.webp,Other,40–43,
60300706,소스 보드카,Source Vodka,Vodka,700,40,23000,,프랑스,,photos/60300706_1.webp,Other,40–43,
60300707,베드렌 바나나,Vedrenne Banane,Liqueur,700,25,23000,Vedrenne,프랑스,,photos/60300707_1.webp,Other,<40,부르고뉴
60300708,베드렌 블루 큐라소,Vedrenne Blue Curacao,Liqueur,700,25,23500,Vedrenne,프랑스,,photos/60300708_1.webp,Other,<40,부르고뉴
60300709,베드렌 코코아 화이트,Vedrenne Cocoa White,Liqueur,700,25,29000,Vedrenne,프랑스,,photos/60300709_1.webp,Other,<40,부르고뉴
60300710,베드렌 커피,Vedrenne Coffee,Liqueur,700,21,23500,Vedrenne,프랑스,,photos/60300710_1.webp,Other,<40,부르고뉴
60300711,디종 끼르쉬,kirsch,Brandy,700,43,88000,,프랑스,,photos/60300711_1.webp,Other,43–46,
60400567,도버 와슈 마룬,Dover Washu Maroon,Liqueur,700,25,53000,,일본,,photos/60400567_1.webp,Other,<40,
60400568,하쿠 보드카,Haku Vodka,Vodka,700,40,60000,,일본,,photos/60400568_1.webp,Other,40–43,
60400569,키노비 교토 드라이 진,Ki No Bi Kyoto Dry Gin,Gin,700,45.7,64000,Ki No Bi,일본,,photos/60400569_1.webp,Other,43–46,
60400570,키노비 세이 교토 드라이 진,Ki No Bi Sei Kyoto Dry Gin,Gin,700,54.5,73000,Ki No Bi,일본,,photos/60400570_1.webp,Other,46+,
60400571,키노티 교토 드라이 진,Ki No Tea Kyoto Dry Gin,Gin,700,45.1,76000,,일본,,photos/60400571_1.webp,Other,43–46,
60400572,키스미 카시스,Kiss Me Kassis,Liqueur,720,25,38000,,일본,,photos/60400572_1.webp,Other,<40,
60400573,코마사 진,Komasa Gin,Gin,500,45,128000,,일본,,photos/60400573_1.webp,Other,43–46,
60400574,산토리 수이 진,Suntory Sui Gin,Gin,700,40,37000,Suntory,일본,,photos/60400574_1.webp,Other,40–43,
60400575,더 치타,The Chita,SM_40_43,700,43,97000,The Chita,일본,Chita,photos/60400575_1.webp,Other,43–46,
60500463,딩글 싱글 팟 스틸 위스키 배치 5,Dingle Single Pot Still Whiskey Batch 5,SM_G46,700,46.5,174900,Dingle,아일랜드,Dingle,photos/60500463_1.webp,Other,46+,케리
60500464,퍼컬렌 10년 싱글 그레인,Fercullen 10yo Single Grain,Blended,700,40,99000,Fercullen,아일랜드,Powerscourt,photos/60500464_1.webp,Other,40–43,
60500465,건파우더 진 캘리포니안 오렌지,Gunpowder Gin Californian Orange,Gin,700,43,68000,,아일랜드,,photos/60500465_1.webp,Other,43–46,
60500466,건파우더 진 오리지널,Gunpowder Gin Original,Gin,700,43,68000,,아일랜드,,photos/60500466_1.webp,Other,43–46,
60500467,미키핀 서펀츠 바이트,Mickey Finn Serpents Bite,Liqueur,700,30,30000,,아일랜드,,photos/60500467_1.webp,Other,<40,
60500468,레드 브레스트 12년,Red breast 12yo,SM_40_43,700,40,90000,Red breast,아일랜드,Midleton,photos/60500468_1.webp,Other,40–43,
60500469,레드 브레스트 12년 CS,Red breast 12yo CS,SM_G46,700,55,280000,Red breast,아일랜드,Midleton,photos/60500469_1.webp,Other,46+,
60500470,레드 브레스트 15년,Red breast 15yo,SM_43_46,700,46,173000,Red breast,아일랜드,Midleton,photos/60500470_1.webp,Other,46+,
60500471,생키스휩,Shanky's Whip,Liqueur,700,33,47000,,아일랜드,,photos/60500471_1.webp,Other,<40,
60500472,틸링 싱글 그레인 아이리시 위스키,Teeling Single Grain Irish Whiskey,Blended,700,46,44900,Teeling,아일랜드,Teeling,photos/60500472_1.webp,Other,46+,
60500473,틸링 싱글 팟 스틸 아이리시 위스키,Teeling Single Pot Still Irish Whiskey,SM_43_46,700,46,54000,Teeling,아일랜드,Teeling,photos/60500473_1.webp,Other,46+,
60500474,더 버스커 싱글 그레인,The Busker Single Grain,Blended,700,44.3,42000,The Busker,아일랜드,,photos/60500474_1.webp,Other,43–46,
60500475,더 버스커 싱글 팟 스틸,The Busker Single Pot Still,SM_43_46,700,44.3,65000,The Busker,아일랜드,,photos/60500475_1.webp,Other,43–46,
60600116,123 데킬라 레포사도,123 Organic Tequila Reposado,Tequila,750,40,170000,123,멕시코,,photos/60600116_1.webp,Other,40–43,
60600117,123 오가닉 우노 블랑코,123 Organic Uno Blanco,Tequila,750,40,145000,123,멕시코,,photos/60600117_1.webp,Other,40–43,
60600118,1800 아네호,1800 Anejo,Tequila,700,40,78000,1800,멕시코,Fábrica La Rojeña,photos/60600118_1.webp,Other,40–43,
60600119,1800 아네호 38%,1800 Anejo 38%,Tequila,700,38,77500,1800,멕시코,Fábrica La Rojeña,photos/60600119_1.webp,Other,<40,
60600120,1800 코코넛,1800 Coconut,Tequila,750,35,78000,1800,멕시코,Fábrica La Rojeña,photos/60600120_1.webp,Other,<40,
60600121,1800 크리스탈리노 35%,1800 Cristalino 35%,Tequila,750,35,109000,1800,멕시코,Fábrica La Rojeña,photos/60600121_1.webp,Other,<40,
60600122,1800 크리스탈리노 38%,1800 Cristalino 38%,Tequila,700,38,101900,1800,멕시코,Fábrica La Rojeña,photos/60600122_1.webp,Other,<40,
60600123,1800 크리스탈리노 40%,1800 Cristalino 40%,Tequila,750,40,101900,1800,멕시코,Fábrica La Rojeña,photos/60600123_1.webp,Other,40–43,
60600124,1800 레포사도,1800 Reposado,Tequila,750,40,53000,1800,멕시코,Fábrica La Rojeña,photos/60600124_1.webp,Other,40–43,
60600125,1800 레포사도 38%,1800 Reposado 38%,Tequila,700,38,85000,1800,멕시코,Fábrica La Rojeña,photos/60600125_1.webp,Other,<40,
60600126,1800 실버,1800 Silver,Tequila,750,40,65000,1800,멕시코,Fábrica La Rojeña,photos/60600126_1.webp,Other,40–43,
60600127,818 데킬라 아네호,818 Tequila Anejo,Tequila,750,40,213000,818 Tequila,멕시코,,photos/60600127_1.webp,Other,40–43,
60600128,818 데킬라 블랑코,818 Tequila Blanco,Tequila,750,40,118900,818 Tequila,멕시코,,photos/60600128_1.webp,Other,40–43,
60600129,818 데킬라 에잇 리저브,818 Tequila Eight Reserve,Tequila,750,40,680000,818 Tequila,멕시코,,photos/60600129_1.webp,Other,40–43,
60600130,818 데킬라 레포사도,818 Tequila Reposado,Tequila,750,40,145000,818 Tequila,멕시코,,photos/60600130_1.webp,Other,40–43,
60600131,아가베로,Agavero,Liqueur,750,32,85000,,멕시코,,photos/60600131_1.webp,Other,<40,
60600132,버터플라이 캐논 로사 데킬라,Butterfly Cannon Rosa Tequila,Tequila,500,40,43700,,멕시코,,photos/60600132_1.webp,Other,40–43,
60600133,까사미고스 데킬라 레포사도,Casamicos Tequila Reposado,Tequila,700,40,151000,Casamicos Tequila,멕시코,,photos/60600133_1.webp,Other,40–43,
60600134,까사미고스 데킬라 아네호,Casamigos Tequila Anejo,Tequila,700,40,178000,Casamicos Tequila,멕시코,,photos/60600134_1.webp,Other,40–43,
60600135,까사미고스 데킬라 블랑코,Casamigos Tequila Blanco,Tequila,700,40,137000,Casamicos Tequila,멕시코,,photos/60600135_1.webp,Other,40–43,
60600136,세노테 아우마도 데킬라,Cenote Ahumado Tequila,Tequila,700,40,195000,,멕시코,,photos/60600136_1.webp,Other,40–43,
60600137,세노테 아네호 데킬라,Cenote Anejo Tequila,Tequila,700,40,190000,,멕시코,,photos/60600137_1.webp,Other,40–43,
